Ortholog_Group,ArcA,DcuR,Fnr,NarL,NarP,NsrR,TtrR
btsT,1,0,0,1,1,0,0
btuC,0,0,0,0,0,1,0
btuE,0,0,0,1,0,0,1
btuR,0,0,0,1,0,0,0
cadB,0,1,0,0,0,0,0
cadR,1,0,0,0,0,0,0
cafA,1,0,0,1,0,0,1
caiA,0,0,0,1,0,0,0
caiB,1,0,0,0,0,1,0
caiC,0,0,0,1,0,1,1
caiD,1,0,1,0,0,1,0
caiF,0,0,0,1,1,0,0
caiT,1,1,1,0,0,0,0
can,0,0,0,0,1,0,0
carA,0,0,1,1,0,0,0
carB,1,0,0,1,0,0,0
cas1e,1,0,0,0,0,0,0
cas3,0,0,1,0,0,0,0
cas5e,0,0,0,1,0,0,1
cas6e,0,0,1,0,0,0,0
cas7e,0,1,0,0,0,1,0
casA,0,0,1,0,0,0,1
casB,1,0,0,1,1,1,0
cbiA,1,0,0,0,0,0,1
cbiC,0,0,0,0,1,0,0
cbiD,0,0,0,1,0,1,0
cbiF,0,0,0,0,1,0,0
cbiG,1,0,0,0,0,1,0
cbiH,1,0,0,1,0,0,0
cbiJ,0,0,1,1,0,0,0
cbiL,1,0,0,0,1,0,0
cbiM,1,0,1,0,0,1,0
cbiN,1,0,0,0,1,0,0
cbiO,0,0,0,0,1,0,0
cbiP,1,0,0,1,0,0,0
cbiT,1,0,0,0,0,0,0
cboQ,0,0,1,1,0,0,0
cbpM,0,0,0,0,0,1,0
cca,0,0,0,1,0,1,0
ccdB,0,0,0,1,1,1,0
ccmA,1,0,0,0,0,0,1
ccmB,1,0,0,0,0,1,0
ccmC,0,0,0,1,0,0,0
ccmD,0,0,0,0,1,1,0
ccmE,1,0,0,0,1,0,1
ccmF,0,0,0,1,0,1,0
ccmG,1,0,0,1,0,1,0
ccsA,0,0,0,1,0,1,0
cdaR,0,0,0,0,0,1,0
cdd,0,0,0,0,0,1,0
cdsA,1,0,0,0,0,0,0
cdsH,0,1,1,0,0,0,0
cdtB,0,1,1,0,0,0,0
cecR,0,1,1,0,1,1,0
celA,0,0,0,1,0,1,0
celB,0,0,1,0,1,1,0
celC,0,0,0,0,1,0,0
cfa,0,0,1,1,0,0,0
cgtA,0,0,0,1,0,1,0
chaA,0,1,0,0,0,0,0
chaB,0,1,0,0,0,0,0
chbA,0,0,0,0,1,0,0
chbB,0,0,0,1,0,1,0
chbC,0,0,1,0,1,1,0
chbG,0,0,0,0,0,1,0
chbR,0,0,0,1,0,0,0
cheA,1,0,0,0,0,1,1
cheB,1,0,0,1,0,0,0
cheM,0,0,0,0,1,1,1
cheW,0,0,0,0,1,0,0
cheZ,0,0,1,0,0,0,0
chiP,0,0,1,1,0,1,0
cho,1,0,0,0,0,0,0
cirA,0,0,1,1,0,0,0
citA,0,0,0,0,1,1,0
citC,0,1,1,0,0,1,0
citC2,0,1,1,0,0,0,0
citD,1,1,0,0,0,1,1
citD2,1,1,0,0,0,0,0
citE,0,1,0,0,0,1,0
citE2,0,1,0,0,0,0,0
citF,1,0,0,0,1,1,0
citF2,0,0,0,0,1,0,1
citG,1,0,0,1,0,1,0
citG2,0,0,0,0,0,1,0
citR,0,0,1,0,0,0,0
citS,0,1,1,0,0,0,0
citT,0,0,1,0,1,0,0
citX,1,0,0,0,0,0,0
clcA,0,0,0,1,0,0,0
clpB,0,0,0,0,1,0,0
clpP,0,0,1,0,0,0,0
clsB,1,0,0,0,0,1,0
cmk,1,0,0,1,1,1,0
cmoA,0,0,0,1,0,1,1
cmoB,1,0,0,1,0,0,0
cmoM,0,0,0,0,1,1,0
cnoX,1,0,0,0,0,1,0
coaA,0,0,0,0,0,1,1
coaBC,0,0,0,0,1,0,0
cobB,1,0,0,1,0,1,0
cobC,0,0,0,0,0,1,0
cobD,0,0,0,1,1,1,0
cobO,0,0,0,1,0,0,0
cobS,1,0,0,0,0,1,0
cobT,0,0,0,0,0,1,0
cobU,1,0,1,1,0,0,0
codB,0,0,1,0,0,0,0
cof,0,0,0,1,0,1,0
comR,0,1,0,0,0,0,0
copD,0,0,1,0,0,0,0
copM,0,0,0,0,0,1,0
copR,0,0,0,0,0,1,0
copS,0,0,1,0,0,0,0
corA,0,0,1,1,0,0,0
cpdA,0,0,0,0,0,1,1
cpdB,1,0,0,0,0,0,1
cpoB,0,0,0,0,0,0,1
cpsG,0,0,0,0,0,1,0
cpxP,0,0,0,1,0,0,0
cpxR,0,0,0,1,0,0,0
cra,1,0,0,1,0,0,0
crcB,1,0,0,0,0,0,0
creA,0,0,1,0,0,0,0
creC,1,0,0,0,0,0,0
creD,0,0,0,0,1,1,0
crp,0,0,0,1,1,0,1
crr,0,0,1,0,0,0,0
csdE,0,0,0,0,1,1,0
csgB,0,1,1,0,1,0,1
csgC,0,0,0,1,0,0,1
csgD,0,1,0,0,0,0,1
csgF,0,0,0,0,0,0,1
csgG,1,0,0,0,0,0,0
csiR,0,0,0,0,1,0,0
cspA,1,0,0,0,0,0,0
cspB,0,1,1,0,0,0,0
cspE,0,1,1,0,0,0,0
cspF,0,0,1,0,0,0,0
csrB,0,1,0,0,0,1,0
cstA,0,0,0,0,1,0,1
cusF,1,0,0,0,0,0,0
cutA,0,0,0,1,0,1,0
cutC,1,0,1,0,0,1,0
cyaA,0,0,0,0,1,0,0
cyaY,1,0,1,0,0,0,0
cybB,0,0,1,0,0,1,0
cybC,0,0,1,0,0,1,0
cybH,1,0,0,0,0,0,0
cydA,1,1,1,0,0,0,0
cydB,1,0,0,0,0,1,0
cydX,0,0,0,1,0,0,0
cyoA,0,0,1,0,0,0,0
cyoB,0,0,1,0,0,0,0
cyoC,0,0,1,0,0,0,0
cyoD,0,0,0,1,0,1,0
cyoE,0,0,0,1,0,0,0
cysC,1,0,0,1,0,0,0
cysE,0,0,0,0,0,1,0
cysG,0,0,0,0,0,1,0
cysH,0,0,0,0,1,1,0
cysI,1,0,1,1,0,0,0
cysJ,0,1,0,0,0,0,1
cysK,0,0,0,0,0,0,1
cysM,0,0,1,0,0,1,0
cysN,0,0,1,0,0,0,0
cysP,0,0,0,0,0,1,0
cysQ,1,0,0,0,0,0,1
cysS,0,0,0,1,0,0,0
cysW,0,0,0,0,0,1,1
cysZ,0,0,0,0,0,0,1
cytR,0,0,0,1,0,0,0
dacB,0,0,0,1,0,0,0
dacD,0,0,1,1,0,0,0
dadA,0,1,0,0,0,0,0
dagF,1,1,0,0,0,1,0
dam,0,0,0,0,1,0,0
damX,0,0,0,0,0,1,0
dapA,0,0,0,0,1,0,0
dapB,1,0,1,0,0,0,1
dapD,0,0,0,0,0,1,0
dapE,1,0,0,1,1,1,1
dapF,1,0,0,1,0,0,0
darG,0,0,0,0,0,1,0
darT,0,0,0,1,0,0,0
dbpA,1,0,0,0,1,0,1
dcoB,1,0,0,0,0,0,0
dctA,0,1,1,0,0,1,0
dcuA,0,1,0,0,0,1,0
dcuB,0,1,0,0,1,0,0
dcuC,0,0,1,0,0,0,0
dcuR,1,0,0,0,0,0,0
dcuS,0,0,1,0,1,0,0
dcyD,0,0,0,0,0,1,0
ddlA,1,1,0,0,0,1,0
ddlB,1,0,1,0,0,0,0
deaD,0,0,0,0,0,1,0
decR,0,1,1,0,0,1,0
dedA,0,1,0,0,0,0,0
dedD,1,0,0,0,0,1,0
def,0,1,0,0,0,0,0
degP,0,1,0,0,0,0,0
degQ,1,0,0,0,0,0,0
denD,0,0,0,0,0,1,0
deoA,0,0,0,1,0,1,1
deoB,0,0,0,1,0,0,0
deoC,0,1,1,0,1,0,0
der,0,0,1,0,1,0,0
dfp,0,0,0,0,1,0,0
dgaE,0,1,0,1,0,0,0
dgcJ,0,1,0,0,1,0,1
dgcN,0,0,1,0,0,0,1
dgcQ,0,0,0,1,0,0,0
dgoA,0,0,0,1,0,0,0
dgoD,1,0,0,1,0,1,0
dgoT,1,0,0,1,0,0,0
dgt,0,0,0,0,1,0,0
diaA,1,0,0,0,0,0,0
dinB,0,1,0,0,0,0,0
dinF,0,0,0,0,1,0,0
dinI,1,0,1,0,1,0,1
dinP,0,1,0,0,0,0,0
djlA,0,0,0,1,0,0,0
dkgA,1,0,0,1,0,0,0
dld,0,1,0,1,0,1,0
dmsA,0,0,1,0,0,0,0
dmsB,1,0,1,0,1,1,1
dmsC,0,0,0,1,0,0,1
dmsD,1,0,1,0,0,0,1
dnaA,0,0,1,0,0,0,0
dnaB,0,0,0,0,1,1,0
dnaC,0,0,0,0,1,0,0
dnaG,0,0,1,0,0,0,1
dnaJ,1,0,1,0,1,0,0
dnaK,0,0,1,0,0,1,0
dnaQ,0,0,1,0,0,0,0
dnaX,0,0,0,1,0,0,0
dniR,0,0,1,0,1,0,1
dolP,1,0,0,0,0,1,0
dpaA,0,1,0,0,0,0,0
dpaL,0,0,0,0,0,1,0
dpiB,0,0,1,0,0,1,0
dppA,0,1,1,0,1,0,0
dppB,1,0,0,1,0,1,0
dppC,0,0,0,1,0,0,0
dps,0,1,1,0,0,0,0
dsbA,0,0,0,0,1,1,0
dsbB,0,1,0,1,0,0,1
dsbC,0,0,0,1,1,0,1
dsbD,0,0,0,1,1,1,0
dsbE,1,0,0,1,0,1,0
dsbG,0,1,0,0,0,0,0
dsbI,1,0,0,0,0,1,0
dsdA,1,0,0,0,0,0,0
dsdC,0,0,1,0,0,0,1
dsdX,0,0,1,0,0,0,1
dsrA,1,0,1,0,0,0,1
dtnK,1,0,0,0,0,0,0
dtpB,0,0,0,0,0,0,1
dusB,0,1,0,0,0,0,0
dusC,0,0,0,0,0,1,0
dut,0,1,0,0,1,0,0
eamA,1,0,0,0,1,0,0
eamB,1,0,1,0,0,0,0
ecnB,0,0,0,0,0,0,1
eco,0,0,0,0,0,0,1
efp,0,0,0,0,0,1,0
elaA,1,0,0,0,0,1,0
elaB,0,0,0,0,1,0,0
elaC,0,0,0,0,0,1,0
elbB,0,0,1,0,0,0,0
elyC,0,0,0,0,0,1,0
emrA,0,0,0,0,1,0,0
emrB,0,0,0,0,0,1,1
emrD,0,1,1,0,0,0,0
emrR,0,0,0,0,1,1,0
engA,0,0,0,0,1,0,0
entA,0,0,0,1,1,0,0
entC,0,1,0,1,0,0,1
entD,0,0,0,0,0,1,1
entE,0,0,0,1,0,0,0
entF,1,0,0,0,0,1,0
entH,0,0,0,0,0,1,0
entS,0,0,0,0,1,0,0
envF,0,0,1,0,0,0,1
envR,0,1,1,0,0,0,0
envZ,1,0,0,0,0,1,0
epmA,0,1,1,0,0,0,0
epmB,1,0,0,0,0,0,0
eptB,0,0,0,1,0,0,0
era,0,0,0,1,0,0,0
ettA,1,0,0,0,0,0,1
eutA,1,0,0,1,1,0,0
eutB,1,0,0,0,0,0,0
eutD,0,0,0,0,0,1,0
eutE,0,0,0,0,1,1,0
eutG,0,0,0,0,1,1,1
eutJ,1,0,0,1,1,0,0
eutK,0,0,0,0,0,1,0
eutL,0,0,0,0,0,1,0
eutM,0,0,0,0,0,0,1
eutN,0,0,0,0,0,1,0
eutP,1,0,0,1,1,0,0
eutQ,0,0,0,0,1,0,0
eutS,0,0,1,0,0,0,0
eutT,0,0,0,1,1,0,0
exo,0,0,0,0,0,1,0
exoX,0,0,0,0,0,0,1
fabA,0,0,0,1,0,0,0
fabD,0,0,0,1,0,0,0
fabF,0,0,1,0,0,0,0
fabG,1,0,0,0,1,1,0
fabH,0,0,0,1,0,1,0
fabR,0,0,1,0,1,0,0
fabY,0,0,0,1,1,1,0
fadA,1,0,0,1,1,1,0
fadB,1,0,0,0,0,0,0
fadD,0,0,0,0,1,0,0
fadE,0,0,0,0,1,0,0
fadH,1,0,0,1,1,1,0
fadI,0,0,1,0,0,0,0
fadL,0,1,0,0,0,0,0
fadM,0,0,0,0,0,1,0
fadR,1,0,0,0,1,0,0
faeD,1,0,0,0,0,0,0
fba,0,0,0,0,0,1,0
fbaA,0,0,0,0,0,1,0
fbp,1,0,0,0,0,0,0
fcl,0,0,0,1,0,1,0
fdhD,0,0,1,1,0,1,0
fdhF,0,0,0,0,1,1,0
fdnG,0,0,1,0,1,0,0
fdnI,0,0,0,1,1,1,0
fdoG,0,0,1,0,0,0,0
fdoH,0,0,0,1,1,0,0
fdoI,0,0,0,1,1,1,0
fdrA,0,1,0,0,0,0,0
fdx,1,0,0,1,0,0,0
fdxH,0,0,0,1,1,0,0
feoA,0,0,1,0,0,0,0
feoB,0,0,1,0,0,0,0
feoC,0,1,0,0,0,0,0
fepA,0,1,0,0,0,0,0
fepB,0,1,0,1,0,0,1
fepC,1,0,0,1,0,1,0
fepD,1,0,0,0,1,1,0
fepE,0,0,1,0,0,0,0
fepG,1,0,1,0,1,0,0
fes,0,1,0,0,0,0,0
fetA,0,0,0,0,1,0,0
fetB,0,0,0,1,1,0,0
ffh,0,0,0,0,0,1,0
ffs,0,0,0,1,0,0,0
fhuA,0,1,0,0,1,1,0
fhuC,0,0,0,0,0,0,1
fhuD,0,0,0,0,0,1,0
fhuE,0,0,0,0,0,1,0
fhuF,0,1,0,0,0,0,0
fic,1,0,0,0,0,0,0
fidL,0,0,0,1,0,0,0
fieF,0,0,0,0,0,1,0
fimA,0,0,1,0,0,0,1
fimC,0,0,0,1,0,0,0
fimD,0,0,0,0,1,0,0
fimF,1,0,0,1,0,0,0
fimI,0,0,1,0,0,0,0
fimW,0,1,1,0,0,0,0
fimY,0,1,0,0,0,1,0
fimZ,0,0,1,1,0,0,0
fin,1,0,0,1,1,0,0
finP,0,1,0,0,0,0,0
fis,0,0,0,0,0,0,1
fixA,0,1,1,0,0,0,0
fixB,0,0,0,1,1,0,0
fixC,0,0,1,0,0,1,0
fixX,0,0,0,1,0,1,0
fkpA,1,0,0,0,0,0,0
fkpB,0,0,1,0,1,1,1
fldA,1,0,0,0,0,0,0
fldB,0,1,0,1,0,0,0
flgA,0,0,0,0,1,0,0
flgB,1,0,0,0,0,0,0
flgC,0,0,0,0,0,1,1
flgD,1,0,0,0,1,1,0
flgE,1,0,0,0,0,0,1
flgG,0,0,0,1,0,1,0
flgH,1,0,0,0,1,0,0
flgI,0,0,0,0,1,1,0
flgJ,0,0,0,0,0,1,0
flgL,0,0,0,1,0,0,0
flgM,0,0,0,0,1,1,0
flgN,1,0,0,0,0,0,1
flhA,1,0,0,0,0,0,0
flhB,1,0,0,0,0,1,0
flhC,1,0,0,1,0,0,0
flhD,1,0,0,0,0,0,0
flhE,0,0,0,0,0,0,1
flhe,0,0,0,0,0,0,1
fliB,0,0,0,0,1,0,1
fliD,0,0,0,1,0,0,0
fliE,0,0,1,0,0,0,0
fliF,0,0,1,0,0,1,0
fliL,1,0,0,1,0,1,0
fliM,0,0,0,1,0,0,0
fliN,0,0,0,1,0,0,1
fliO,1,0,0,0,0,0,0
fliP,0,0,0,1,1,0,1
fliS,0,0,0,0,0,0,1
fljA,0,0,0,1,0,0,0
fljB,0,0,0,0,0,1,0
fmt,0,0,0,1,0,0,0
fnr,1,1,0,0,1,0,0
focA,1,1,0,0,0,0,0
folB,0,0,1,0,0,0,1
folC,0,0,1,0,1,0,0
folD,0,1,1,1,0,0,0
folE,0,0,0,1,0,0,0
folP,1,0,0,0,0,0,0
foxA,1,0,0,0,0,0,0
foxR,0,0,0,0,1,0,0
fpr,0,0,0,0,0,0,1
fraB,0,0,1,0,0,0,0
fraD,0,0,0,0,1,0,0
fraE,0,0,1,0,0,1,1
frdA,0,1,1,0,0,0,0
frdB,1,0,0,0,1,0,0
frdD,0,0,1,0,0,0,1
fre,0,0,0,0,1,1,0
frr,0,0,0,0,1,0,0
frsA,1,0,0,0,0,1,1
fruA,0,0,0,1,0,1,0
fruB,0,0,1,0,1,0,0
fruF,0,0,1,0,1,0,0
fruK,0,0,0,0,1,0,0
fruR,1,0,0,1,0,0,0
frwC,0,0,0,1,0,0,0
fsa,0,0,0,1,0,0,0
fsr,0,0,1,0,0,0,0
ftn,0,1,1,0,0,0,0
ftnA,0,1,1,1,0,0,0
ftnB,0,0,0,0,1,0,0
ftsB,0,0,0,0,1,0,0
ftsH,0,0,1,0,0,1,0
ftsL,1,0,0,1,0,0,0
ftsN,0,0,0,0,1,0,0
ftsP,1,0,0,0,0,0,0
ftsQ,1,0,0,1,0,0,0
ftsW,1,0,0,0,0,1,0
ftsX,0,0,0,1,0,0,0
ftsY,0,0,1,0,0,0,0
fucA,1,0,1,0,0,0,0
fucI,0,0,0,1,0,1,0
fucK,0,0,0,0,0,1,0
fucO,0,0,0,0,0,1,0
fucP,1,1,0,1,0,0,1
fucR,1,0,0,0,0,0,0
fucU,1,0,0,0,0,0,0
fumA,1,1,0,0,0,0,0
fumB,1,1,0,0,0,0,0
fumC,1,0,0,0,1,0,0
fumD,0,0,1,0,0,0,0
fur,0,0,1,0,0,1,0
fusA,1,0,0,0,0,0,0
fxsA,0,0,1,0,0,0,0
gabD,0,1,0,0,1,0,0
gabP,0,0,0,1,0,0,0
gabT,1,0,0,0,1,1,1
galE,0,0,0,0,0,0,1
galF,0,0,0,0,1,0,0
galK,1,0,0,0,0,0,0
galM,0,0,1,0,0,1,0
galP,0,0,1,0,0,0,0
galR,1,0,0,0,1,0,0
galS,0,0,0,0,1,0,0
galT,1,0,0,0,0,1,0
galU,0,0,0,0,1,0,0
gapA,1,0,1,0,0,0,0
garD,1,0,0,0,0,0,0
garK,0,0,0,0,0,1,0
garL,0,0,1,0,0,0,0
garR,1,0,0,0,1,0,0
gatA,0,0,0,0,1,0,0
gatB,1,0,0,0,1,1,0
gatZ,0,0,0,0,0,0,1
gcd,0,1,0,0,0,0,1
gcl,0,0,0,0,1,0,0
gcp,1,0,0,1,0,0,0
gcvH,0,0,0,0,0,1,0
gcvR,0,0,0,0,1,1,1
gcvT,1,0,0,0,0,0,0
gdhA,0,1,0,0,0,0,1
ggt,0,0,1,0,0,0,0
ghmA,0,0,0,0,1,0,0
ghrA,0,0,1,0,0,0,0
ghrB,0,1,0,0,0,1,0
ghxP,1,0,1,0,0,0,0
gidA,0,0,0,0,0,1,0
gip,0,0,0,0,1,0,1
glaH,0,1,0,0,0,0,0
gldA,0,0,0,1,1,0,0
glgA,0,0,0,1,1,0,0
glgB,1,0,0,0,1,0,0
glgC,1,0,0,0,0,1,0
glgP,0,0,0,0,0,1,1
glgX,0,0,0,1,0,0,0
glmS,0,0,0,0,1,0,0
glnE,0,0,0,0,0,1,1
glnG,0,0,0,0,0,1,0
glnH,1,0,1,0,0,0,0
glnL,0,0,0,1,0,0,0
glnP,0,0,1,0,0,0,0
glnQ,1,0,0,1,1,1,1
glnS,0,0,0,0,0,0,1
gloA,0,0,0,0,0,0,1
glpA,0,0,1,1,0,0,0
glpB,0,0,0,0,0,1,0
glpC,1,0,0,1,0,0,0
glpD,1,0,1,0,0,1,1
glpE,0,0,1,0,0,1,1
glpF,0,1,0,0,0,0,0
glpG,1,0,0,0,1,0,1
glpK,1,0,0,0,0,0,0
glpQ,0,0,0,0,0,1,0
glpR,0,0,0,0,0,1,0
glpT,1,0,1,0,0,0,0
glpX,1,0,0,0,0,1,0
glrR,1,0,0,1,0,0,0
glsB,0,0,0,1,0,0,0
gltA,1,0,0,0,0,0,0
gltB,1,0,0,0,0,1,0
gltD,1,0,0,1,0,0,0
gltI,0,0,0,0,1,0,0
gltK,1,0,0,0,1,1,0
gltL,1,0,0,0,0,0,0
gltP,0,0,1,0,0,0,0
gltS,0,1,1,0,1,0,0
gltU,0,0,0,1,0,0,0
gltV,0,0,0,1,0,0,0
gltW,0,0,0,1,0,0,0
gltX,0,0,0,0,1,0,0
gluQRS,0,0,0,1,0,0,0
glxK,1,0,0,0,0,0,0
glxR,1,0,0,0,0,0,0
glyA,0,0,0,1,0,0,0
glyQ,0,0,0,1,0,0,0
glyS,0,0,0,0,0,1,0
glyT,0,0,0,1,0,0,0
glyV,0,0,1,0,0,0,0
gmd,0,0,0,0,0,0,1
gmhB,0,0,0,0,0,1,0
gmk,1,0,0,0,0,0,0
gnd,0,1,1,0,1,0,0
gndA,0,1,1,0,1,0,1
gntK,0,0,0,1,1,1,0
gntT,0,0,0,1,0,0,0
gntX,0,0,0,0,1,1,0
gogB,1,0,0,0,0,0,0
golB,1,0,0,0,0,0,0
golS,0,0,0,0,0,1,0
golT,0,0,0,0,1,0,0
gor,1,0,0,0,0,0,0
gorA,1,0,0,0,0,0,0
gpG,0,0,1,0,0,1,0
gpM,1,0,0,1,1,1,1
gpmA,1,1,0,0,1,0,0
gpmB,1,0,0,0,0,1,0
gppA,0,0,0,0,0,1,0
gpsA,1,0,0,0,0,0,0
gpt,0,0,0,0,0,0,1
greA,0,0,0,1,0,0,0
greB,0,0,0,0,0,1,0
groL,0,0,1,0,0,0,0
grpE,1,0,0,0,0,0,0
grxA,0,0,0,0,1,0,0
grxB,0,0,0,1,0,1,0
gshB,1,0,0,1,0,0,0
gsiA,0,0,0,1,0,0,1
gsiB,1,0,0,0,0,1,0
gsiC,1,0,0,0,0,1,0
gsk,1,0,0,0,0,1,0
gsp,0,1,0,0,0,1,0
gspE,0,0,0,0,0,1,0
gss,0,1,0,0,0,1,0
gst,0,0,0,0,1,1,0
gstA,0,0,0,0,1,1,0
gtdA,0,1,1,0,0,0,0
gtrC1,0,1,1,0,0,0,0
guaA,0,1,0,0,0,0,0
guaB,1,0,0,0,0,0,0
gudD,0,0,0,1,0,1,0
gutM,0,0,0,0,1,0,0
gutQ,1,0,0,0,0,0,1
gyrA,0,0,0,0,0,1,1
hcaT,1,0,0,0,0,0,0
hcp,1,0,0,0,0,1,0
hcr,0,0,0,1,1,1,0
hdeB,0,0,0,1,1,0,0
hdfR,0,0,1,0,0,0,0
hdtA,0,1,0,0,0,0,0
hemB,1,0,1,0,0,0,0
hemC,0,0,0,0,1,0,0
hemD,1,0,0,1,1,0,0
hemE,1,0,0,0,0,0,0
hemF,0,0,1,0,0,0,0
hemG,0,0,0,1,0,0,0
hemK,0,0,0,0,0,1,0
hemL,0,0,0,1,0,0,0
hemN,1,0,0,0,0,0,0
hemP,0,0,1,1,0,0,0
hemX,1,0,0,0,0,0,0
hemY,0,0,0,0,1,0,0
hflB,0,0,1,0,0,0,0
hflC,0,0,0,1,0,0,0
hflD,0,0,0,0,1,1,0
hflK,0,0,0,0,0,1,0
hflX,1,0,0,0,0,0,1
hfq,0,0,0,0,1,0,0
hglS,1,1,0,0,1,0,0
hha,0,0,1,0,0,0,1
hilA,0,0,1,0,0,1,0
hilC,0,1,1,0,0,0,1
hilD,0,0,0,0,1,0,0
himD,0,0,0,1,0,0,0
hin,0,0,0,1,0,0,0
hinT,0,0,0,0,0,1,0
hisA,0,0,1,0,0,0,0
hisB,0,0,0,0,0,1,0
hisC,1,0,0,0,0,0,0
hisD,0,0,0,0,1,0,0
hisI,0,0,0,0,0,0,1
hisIE,1,0,0,0,0,0,1
hisJ,1,0,0,0,0,0,0
hisL,0,0,0,1,0,0,0
hisP,0,0,0,0,1,1,0
hisQ,0,1,0,0,0,1,0
hisR,1,0,0,1,1,0,0
hisS,1,0,0,1,0,0,0
hldE,0,0,0,1,0,0,0
hlyE,0,1,0,0,0,0,0
hofB,0,0,0,0,0,1,0
hofC,0,0,0,1,1,0,0
hofQ,1,0,0,0,0,0,0
holB,0,0,0,1,0,0,1
holC,1,0,0,1,1,1,0
holD,0,0,0,1,0,0,0
holE,0,0,0,0,0,0,1
hpaA,0,0,0,0,0,0,1
hpaB,0,1,1,0,1,0,0
hpaC,0,0,0,0,0,1,0
hpaE,1,0,0,0,1,1,0
hpaG,0,1,1,0,0,0,1
hpaI,1,0,1,0,0,0,0
hpaR,0,1,1,0,0,0,1
hpaX,0,0,1,1,0,1,0
hpf,0,0,0,1,0,1,0
hprR,0,0,0,0,0,1,0
hpt,0,1,0,0,0,0,1
hrpA,0,0,0,0,1,0,0
hrpB,0,0,0,1,0,0,0
hscC,0,0,1,0,0,0,1
hsdS,1,0,1,0,0,0,0
hslO,1,0,0,0,1,1,0
hslR,0,0,0,0,0,0,1
hslU,0,0,0,1,1,1,0
hslV,1,0,0,1,0,1,0
htdO,0,0,0,0,1,0,0
htdT,0,0,0,0,0,0,1
htgA,0,0,0,0,1,0,1
htpX,0,0,0,0,0,1,0
htrA,0,1,0,0,0,0,0
hupA,0,0,1,0,0,0,0
hupB,0,0,0,0,0,1,0
hutC,0,0,1,0,0,0,1
hutG,1,0,0,1,1,1,0
hutH,0,0,0,0,1,0,0
hutU,0,1,1,0,0,0,0
hxlA,0,0,0,1,1,0,0
hxlB,0,0,0,0,0,1,0
hxpB,0,0,0,1,0,0,0
hyaA,0,0,1,0,0,0,0
hyaB,1,0,0,0,0,0,0
hyaC,0,0,0,1,0,0,0
hybB,1,0,0,1,0,0,1
hybC,0,0,0,1,1,0,0
hybD,1,0,0,1,0,0,1
hybF,1,0,0,0,0,0,0
hybO,0,0,0,0,0,1,0
hycA,0,1,0,0,0,0,0
hycB,1,0,0,0,0,1,0
hycC,1,0,0,0,1,0,0
hycD,0,0,0,1,1,1,0
hycF,0,0,0,1,1,0,0
hycG,0,0,0,1,0,1,0
hycH,1,0,0,0,0,0,0
hycI,0,0,0,1,0,0,0
hydG,0,0,0,0,0,1,0
hydH,1,0,0,0,1,1,0
hydN,0,0,0,1,0,0,0
hyi,0,0,0,0,0,0,1
hypA,1,1,0,0,0,1,0
hypB,1,0,0,0,0,0,1
hypC,1,0,0,0,1,1,0
hypD,0,0,0,1,1,0,0
hypE,0,0,0,0,1,0,0
hypO,0,0,0,0,0,1,0
hypT,0,0,0,1,0,0,0
iaaA,0,0,0,1,0,0,0
iadA,0,0,0,0,1,0,0
iagB,0,0,1,0,0,0,0
ibaG,1,0,0,0,0,1,0
ibpB,1,0,0,1,0,0,0
icc,0,0,0,0,0,1,1
icd,0,0,1,0,0,0,0
iciA,0,0,0,1,1,0,0
idi,0,0,0,0,0,1,0
idnD,0,0,1,0,0,0,0
idnK,0,0,1,0,0,0,0
idnO,0,0,0,0,1,1,0
idnR,1,0,0,0,0,0,0
ihfA,0,0,0,0,1,0,0
ihfB,0,0,0,1,0,0,0
ileS,0,0,0,1,1,0,0
ileT,0,0,0,1,1,0,0
ileU,0,0,0,1,1,0,0
ileV,0,0,0,1,1,0,0
ilvB,0,0,0,0,1,0,0
ilvD,1,1,1,0,1,0,0
ilvE,0,1,0,0,0,0,0
ilvH,1,0,0,0,0,0,0
ilvI,0,0,1,0,0,0,0
ilvL,0,0,1,0,0,1,0
ilvN,1,0,0,0,0,0,1
ilvX,0,0,1,0,0,0,0
ilvY,0,0,0,1,0,1,0
imm9,0,0,1,0,0,0,0
imp,0,0,0,1,0,0,0
infB,0,0,0,1,0,0,0
infC,1,0,0,0,1,0,0
invF,1,0,0,1,0,0,0
invG,0,1,0,0,0,0,0
invH,1,0,0,0,0,0,0
invJ,0,0,0,1,0,1,0
iolA,0,1,0,0,0,1,0
iolB,0,0,0,0,0,1,0
iolD,0,1,0,0,0,0,0
iolE,0,1,0,0,1,0,0
iolG1,0,0,1,0,0,0,0
iolH,1,0,0,0,0,0,0
iolI1,1,0,0,1,0,1,0
iprA,0,0,0,0,1,0,0
iraD,0,0,0,1,1,0,0
iroB,0,0,0,0,0,1,0
iroC,1,0,1,0,1,0,0
iroD,0,0,0,0,0,0,1
iroN,0,1,1,0,0,1,0
iscA,1,0,0,0,1,0,0
iscR,0,0,0,0,1,0,0
iscU,1,0,0,0,0,1,0
iscX,0,0,0,1,1,0,1
ispA,0,0,0,1,1,0,1
ispB,0,0,1,0,0,0,1
ispF,0,0,0,1,0,1,0
ispH,0,0,0,0,0,1,0
ispU,0,0,0,1,0,0,0
istA,0,0,1,0,0,0,0
istB,1,0,0,1,0,0,0
ivbL,1,0,0,1,1,0,0
katE,0,0,0,1,0,0,0
katG,0,0,1,0,0,1,0
kbl,0,0,0,0,1,0,1
