Gene_ID,ArcA,DcuR,Fnr,NarL,NarP,NsrR,TtrR
STBHUCCB_RS16265,0,0,0,0,1,0,0
STBHUCCB_RS16270,1,0,0,0,0,0,1
STBHUCCB_RS16285,1,0,0,0,0,0,0
STBHUCCB_RS16290,0,0,1,0,0,1,0
STBHUCCB_RS16305,0,0,0,1,0,0,0
STBHUCCB_RS16315,0,0,0,1,0,0,0
STBHUCCB_RS16320,0,0,0,1,0,1,0
STBHUCCB_RS16325,0,0,0,0,0,1,0
STBHUCCB_RS16335,0,0,1,0,0,0,1
STBHUCCB_RS16340,0,0,1,0,0,0,1
STBHUCCB_RS16345,0,0,0,0,0,1,0
STBHUCCB_RS16350,1,0,1,0,0,0,0
STBHUCCB_RS16355,1,0,0,0,0,1,0
STBHUCCB_RS16360,1,0,0,0,0,0,1
STBHUCCB_RS16370,0,0,1,0,0,0,0
STBHUCCB_RS16390,0,0,1,1,0,1,0
STBHUCCB_RS16405,1,0,0,0,0,0,0
STBHUCCB_RS16415,0,0,0,1,0,0,0
STBHUCCB_RS16420,0,0,0,1,0,1,0
STBHUCCB_RS16425,1,0,0,0,0,0,0
STBHUCCB_RS16430,1,0,0,0,1,0,0
STBHUCCB_RS16435,0,0,0,0,1,0,0
STBHUCCB_RS16440,0,0,0,1,0,1,0
STBHUCCB_RS16450,0,0,1,0,0,0,0
STBHUCCB_RS16455,1,0,0,0,0,0,0
STBHUCCB_RS16460,0,0,1,0,1,0,1
STBHUCCB_RS16470,1,0,0,0,0,1,0
STBHUCCB_RS16475,1,0,0,1,0,0,0
STBHUCCB_RS16480,0,0,0,0,1,1,0
STBHUCCB_RS16485,0,0,1,0,0,0,0
STBHUCCB_RS16490,0,0,0,0,0,1,0
STBHUCCB_RS16495,1,0,0,1,0,0,0
STBHUCCB_RS16515,0,0,1,0,0,0,0
STBHUCCB_RS16520,0,0,0,1,0,1,1
STBHUCCB_RS16530,0,0,0,0,0,0,1
STBHUCCB_RS16545,0,0,0,0,0,1,0
STBHUCCB_RS16550,0,0,0,0,0,1,0
STBHUCCB_RS16555,1,0,0,0,0,0,0
STBHUCCB_RS16570,1,0,0,0,0,0,0
STBHUCCB_RS16575,0,0,0,1,0,1,0
STBHUCCB_RS16580,1,1,0,0,0,0,0
STBHUCCB_RS16585,0,0,0,0,1,0,0
STBHUCCB_RS16590,0,0,0,0,0,1,0
STBHUCCB_RS16595,0,1,0,0,0,0,0
STBHUCCB_RS16600,1,0,0,0,1,0,0
STBHUCCB_RS16620,0,1,1,0,0,0,0
STBHUCCB_RS16625,0,0,0,1,0,0,0
STBHUCCB_RS16630,0,0,0,0,0,0,1
STBHUCCB_RS16635,1,0,0,0,0,0,0
STBHUCCB_RS16640,0,0,0,0,1,1,0
STBHUCCB_RS16645,0,0,0,0,1,0,0
STBHUCCB_RS16655,1,0,0,0,1,1,0
STBHUCCB_RS16660,0,0,0,1,0,0,0
STBHUCCB_RS16665,1,0,0,1,0,0,1
STBHUCCB_RS16675,0,0,0,1,0,0,0
STBHUCCB_RS16680,0,0,0,1,1,0,0
STBHUCCB_RS16705,1,0,0,0,1,0,0
STBHUCCB_RS16710,0,0,0,0,0,1,0
STBHUCCB_RS16715,0,0,0,0,1,0,0
STBHUCCB_RS16725,1,0,0,0,1,0,1
STBHUCCB_RS16735,1,0,0,0,0,0,0
STBHUCCB_RS16740,0,1,0,0,0,0,0
STBHUCCB_RS16745,0,0,0,0,0,0,1
STBHUCCB_RS16750,0,0,1,0,0,0,0
STBHUCCB_RS16780,0,0,0,0,0,1,0
STBHUCCB_RS16785,0,0,0,0,0,1,0
STBHUCCB_RS16800,0,0,0,0,1,0,0
STBHUCCB_RS16805,0,0,0,1,1,0,0
STBHUCCB_RS16810,0,0,0,0,1,0,0
STBHUCCB_RS16815,0,0,0,1,0,0,0
STBHUCCB_RS16820,0,0,0,1,0,0,0
STBHUCCB_RS16835,1,0,0,0,0,0,0
STBHUCCB_RS16840,0,0,0,1,1,1,0
STBHUCCB_RS16850,0,0,0,0,1,1,0
STBHUCCB_RS16865,0,0,0,0,1,0,0
STBHUCCB_RS16870,0,0,0,0,1,0,0
STBHUCCB_RS16885,0,0,0,1,0,1,1
STBHUCCB_RS16890,0,0,0,1,0,0,0
STBHUCCB_RS16900,0,0,1,0,0,0,1
STBHUCCB_RS16935,0,0,0,0,0,1,0
STBHUCCB_RS16945,1,0,0,0,0,0,0
STBHUCCB_RS16955,0,0,0,0,1,0,0
STBHUCCB_RS16960,0,1,0,0,0,0,0
STBHUCCB_RS16965,0,1,0,0,0,0,0
STBHUCCB_RS16970,0,0,0,0,0,0,1
STBHUCCB_RS16975,0,0,0,0,0,1,0
STBHUCCB_RS16980,0,0,1,0,0,0,0
STBHUCCB_RS16985,0,0,0,1,0,0,0
STBHUCCB_RS16990,0,0,1,0,1,1,0
STBHUCCB_RS16995,1,0,0,0,0,0,0
STBHUCCB_RS17000,0,0,0,1,0,0,1
STBHUCCB_RS17010,1,0,0,1,0,0,0
STBHUCCB_RS17015,0,0,0,0,0,0,1
STBHUCCB_RS17020,1,0,0,1,0,0,1
STBHUCCB_RS17030,1,0,1,0,0,0,0
STBHUCCB_RS17035,0,0,1,0,0,0,0
STBHUCCB_RS17045,1,0,0,1,0,0,0
STBHUCCB_RS17050,0,0,0,0,1,0,0
STBHUCCB_RS17060,1,0,0,1,1,0,0
STBHUCCB_RS17065,1,0,0,0,0,0,0
STBHUCCB_RS17070,0,0,0,0,1,0,0
STBHUCCB_RS17075,0,0,0,1,0,0,0
STBHUCCB_RS17080,1,0,0,1,1,0,0
STBHUCCB_RS17085,1,0,0,0,1,0,0
STBHUCCB_RS17090,1,1,0,0,1,1,0
STBHUCCB_RS17095,1,0,0,0,0,0,0
STBHUCCB_RS17100,1,0,0,0,0,0,0
STBHUCCB_RS17105,0,0,0,1,0,0,0
STBHUCCB_RS17110,0,0,0,1,0,0,0
STBHUCCB_RS17115,0,0,0,1,0,0,0
STBHUCCB_RS17125,0,0,0,1,0,0,0
STBHUCCB_RS17130,1,0,0,1,1,1,0
STBHUCCB_RS17135,1,0,0,1,0,1,0
STBHUCCB_RS17140,0,0,0,1,0,1,0
STBHUCCB_RS17150,0,0,0,0,0,1,0
STBHUCCB_RS17155,0,0,0,0,1,0,0
STBHUCCB_RS17160,0,0,1,1,0,0,0
STBHUCCB_RS17170,0,0,0,0,0,1,0
STBHUCCB_RS17180,0,0,0,0,1,0,0
STBHUCCB_RS17185,0,0,0,0,1,0,0
STBHUCCB_RS17190,0,0,0,0,0,0,1
STBHUCCB_RS17210,0,0,0,1,0,1,0
STBHUCCB_RS17215,0,0,1,0,0,0,0
STBHUCCB_RS17230,0,1,1,0,0,0,0
STBHUCCB_RS17235,0,1,0,0,0,0,0
STBHUCCB_RS17250,0,0,1,0,0,0,0
STBHUCCB_RS17265,0,0,1,0,0,0,0
STBHUCCB_RS17275,0,0,0,0,0,0,1
STBHUCCB_RS17300,0,0,0,0,0,0,1
STBHUCCB_RS17305,1,0,0,0,0,1,1
STBHUCCB_RS17310,0,0,0,1,1,0,1
STBHUCCB_RS17320,0,1,0,1,0,0,0
STBHUCCB_RS17325,0,0,0,0,0,1,0
STBHUCCB_RS17335,0,0,1,0,0,0,0
STBHUCCB_RS17340,0,1,0,0,0,0,0
STBHUCCB_RS17345,0,0,0,1,0,0,0
STBHUCCB_RS17350,0,0,0,1,0,0,0
STBHUCCB_RS17355,0,0,0,1,0,1,1
STBHUCCB_RS17360,0,0,0,1,0,0,0
STBHUCCB_RS17365,1,0,0,1,0,0,0
STBHUCCB_RS17370,0,0,0,1,0,1,0
STBHUCCB_RS17380,0,0,0,0,0,0,1
STBHUCCB_RS17385,0,0,1,0,0,0,0
STBHUCCB_RS17390,0,0,0,1,0,0,0
STBHUCCB_RS17395,1,0,0,1,0,0,0
STBHUCCB_RS17405,1,0,0,0,0,0,1
STBHUCCB_RS17410,1,0,0,1,0,0,0
STBHUCCB_RS17425,0,0,0,1,0,0,0
STBHUCCB_RS17435,0,0,0,1,0,1,0
STBHUCCB_RS17440,0,0,0,0,1,0,0
STBHUCCB_RS17450,0,0,0,0,0,0,1
STBHUCCB_RS17455,0,0,0,0,0,1,0
STBHUCCB_RS17460,0,0,0,0,0,1,0
STBHUCCB_RS17465,0,0,0,0,0,1,0
STBHUCCB_RS17470,1,0,0,1,0,1,1
STBHUCCB_RS17490,0,0,1,0,0,0,0
STBHUCCB_RS17495,0,0,1,0,0,0,0
STBHUCCB_RS17500,0,0,1,0,0,0,0
STBHUCCB_RS17525,0,0,0,0,1,0,0
STBHUCCB_RS17530,0,0,0,1,1,0,0
STBHUCCB_RS17535,0,0,0,0,1,0,0
STBHUCCB_RS17545,0,0,0,1,1,1,0
STBHUCCB_RS17555,1,0,0,0,1,1,0
STBHUCCB_RS17560,1,0,0,0,1,1,0
STBHUCCB_RS17570,0,0,1,0,0,0,0
STBHUCCB_RS17575,0,0,0,0,1,0,0
STBHUCCB_RS17580,1,0,0,0,0,0,0
STBHUCCB_RS17585,1,0,0,0,0,0,0
STBHUCCB_RS17590,0,0,0,1,0,0,0
STBHUCCB_RS17595,0,0,1,0,0,0,1
STBHUCCB_RS17605,1,0,0,1,0,0,0
STBHUCCB_RS17610,0,0,0,1,0,1,0
STBHUCCB_RS17620,1,0,0,0,0,0,0
STBHUCCB_RS17625,0,0,0,0,0,1,0
STBHUCCB_RS17640,0,0,0,1,0,0,0
STBHUCCB_RS17645,0,0,0,1,1,1,0
STBHUCCB_RS17660,0,0,0,0,1,0,1
STBHUCCB_RS17665,0,0,0,0,1,0,0
STBHUCCB_RS17670,0,0,0,0,1,0,0
STBHUCCB_RS17675,0,0,0,0,1,0,0
STBHUCCB_RS17685,0,1,0,0,0,0,0
STBHUCCB_RS17690,0,0,0,1,0,0,0
STBHUCCB_RS17695,0,0,0,1,0,0,0
STBHUCCB_RS17710,0,0,0,1,0,0,0
STBHUCCB_RS17715,0,0,0,0,0,1,1
STBHUCCB_RS17720,1,0,0,0,0,0,0
STBHUCCB_RS17740,0,0,0,0,1,0,0
STBHUCCB_RS17745,0,0,0,1,1,0,0
STBHUCCB_RS17750,0,0,0,0,1,0,0
STBHUCCB_RS17765,0,0,0,1,0,0,0
STBHUCCB_RS17770,1,0,0,0,0,0,0
STBHUCCB_RS17775,0,0,1,0,1,0,0
STBHUCCB_RS17780,0,0,1,0,1,0,0
STBHUCCB_RS17785,0,0,0,0,0,1,0
STBHUCCB_RS17790,0,0,0,1,0,1,1
STBHUCCB_RS17795,0,0,0,1,0,1,0
STBHUCCB_RS17815,0,0,0,0,0,1,0
STBHUCCB_RS17820,1,0,0,0,0,1,0
STBHUCCB_RS17830,0,0,0,0,1,0,0
STBHUCCB_RS17835,0,0,0,0,0,1,0
STBHUCCB_RS17840,0,1,1,0,0,0,0
STBHUCCB_RS17850,0,1,1,0,0,0,0
STBHUCCB_RS17860,0,0,0,0,0,1,0
STBHUCCB_RS17865,0,0,0,1,0,0,0
STBHUCCB_RS17870,0,0,0,1,0,0,0
STBHUCCB_RS17875,1,0,0,0,1,0,0
STBHUCCB_RS17895,0,0,0,1,1,0,0
STBHUCCB_RS17900,1,0,0,0,0,0,0
STBHUCCB_RS17905,1,0,0,0,0,0,0
STBHUCCB_RS17910,0,0,0,1,0,0,0
STBHUCCB_RS17915,0,0,0,0,1,0,0
STBHUCCB_RS17920,1,0,0,1,0,1,0
STBHUCCB_RS17925,0,0,0,1,1,1,0
STBHUCCB_RS17930,1,0,0,0,1,0,0
STBHUCCB_RS17935,0,1,0,0,0,0,0
STBHUCCB_RS17940,0,1,0,0,0,0,0
STBHUCCB_RS17945,0,1,0,0,0,0,0
STBHUCCB_RS17950,1,0,0,0,0,0,0
STBHUCCB_RS17955,0,0,0,0,0,1,0
STBHUCCB_RS17960,0,0,0,0,0,0,1
STBHUCCB_RS17965,1,0,0,0,0,0,0
STBHUCCB_RS17980,0,0,1,0,0,0,0
STBHUCCB_RS17985,0,0,0,1,0,0,0
STBHUCCB_RS17990,1,0,0,0,0,1,1
STBHUCCB_RS17995,0,0,0,0,1,0,0
STBHUCCB_RS18000,1,0,0,1,0,0,0
STBHUCCB_RS18005,1,0,0,0,0,1,0
STBHUCCB_RS18020,0,1,1,0,0,0,0
STBHUCCB_RS18040,0,0,0,0,1,1,0
STBHUCCB_RS18055,0,0,1,0,0,0,0
STBHUCCB_RS18060,0,1,1,0,0,0,0
STBHUCCB_RS18065,0,0,0,1,0,0,1
STBHUCCB_RS18070,0,0,0,0,0,1,0
STBHUCCB_RS18075,0,0,0,1,0,0,0
STBHUCCB_RS18080,0,0,0,1,0,0,0
STBHUCCB_RS18095,0,0,0,0,1,1,0
STBHUCCB_RS18110,0,1,1,0,0,0,0
STBHUCCB_RS18120,0,0,1,0,0,0,0
STBHUCCB_RS18130,0,0,0,0,0,0,1
STBHUCCB_RS18135,0,0,0,0,1,0,0
STBHUCCB_RS18145,0,1,0,0,0,0,0
STBHUCCB_RS18150,1,0,0,1,0,1,1
STBHUCCB_RS18165,0,0,0,1,0,1,0
STBHUCCB_RS18175,1,0,0,0,0,0,0
STBHUCCB_RS18185,0,1,1,0,0,1,0
STBHUCCB_RS18190,0,1,1,1,0,0,0
STBHUCCB_RS18195,0,0,1,1,0,1,0
STBHUCCB_RS18205,0,0,1,0,0,0,0
STBHUCCB_RS18210,0,0,0,1,1,0,0
STBHUCCB_RS18215,0,0,0,1,1,1,0
STBHUCCB_RS18230,1,0,0,0,0,0,0
STBHUCCB_RS18250,0,0,0,0,1,1,0
STBHUCCB_RS18265,0,0,0,0,0,0,1
STBHUCCB_RS18270,0,0,0,0,1,0,0
STBHUCCB_RS18280,0,0,0,0,1,0,0
STBHUCCB_RS18285,1,0,0,0,0,1,0
STBHUCCB_RS18305,1,0,0,0,0,1,0
STBHUCCB_RS18310,0,0,0,1,0,1,0
STBHUCCB_RS18315,0,1,0,0,0,0,0
STBHUCCB_RS18320,0,0,1,0,0,0,0
STBHUCCB_RS18350,0,0,0,0,0,1,0
STBHUCCB_RS18355,0,1,0,0,0,0,0
STBHUCCB_RS18370,0,0,0,1,0,0,0
STBHUCCB_RS18375,0,0,0,0,0,1,0
STBHUCCB_RS18380,1,0,0,0,0,0,0
STBHUCCB_RS18385,0,0,0,1,0,1,0
STBHUCCB_RS18390,0,0,0,0,1,0,0
STBHUCCB_RS18395,0,0,0,0,1,0,0
STBHUCCB_RS18400,0,0,0,0,0,1,0
STBHUCCB_RS18410,0,0,0,0,0,1,0
STBHUCCB_RS18415,0,0,0,0,1,1,0
STBHUCCB_RS18425,0,0,0,0,0,1,0
STBHUCCB_RS18430,0,0,0,0,1,0,0
STBHUCCB_RS18435,1,0,0,0,0,0,0
STBHUCCB_RS18450,0,0,0,1,0,0,0
STBHUCCB_RS18455,0,0,0,0,1,0,0
STBHUCCB_RS18475,0,0,0,0,1,0,0
STBHUCCB_RS18485,0,1,0,0,0,0,0
STBHUCCB_RS18490,1,0,0,1,0,0,0
STBHUCCB_RS18515,0,0,0,1,0,0,0
STBHUCCB_RS18520,0,1,0,0,0,0,0
STBHUCCB_RS18525,0,1,0,0,0,0,0
STBHUCCB_RS18530,0,0,0,0,1,0,0
STBHUCCB_RS18535,0,0,0,0,0,1,0
STBHUCCB_RS18545,0,1,0,0,0,0,0
STBHUCCB_RS18555,1,0,0,0,0,0,0
STBHUCCB_RS18560,1,0,0,1,0,0,0
STBHUCCB_RS18565,1,0,0,0,0,0,0
STBHUCCB_RS18570,1,0,0,1,0,0,0
STBHUCCB_RS18580,1,0,0,0,0,0,0
STBHUCCB_RS18590,0,0,1,0,1,1,0
STBHUCCB_RS18600,0,0,0,0,1,0,0
STBHUCCB_RS18605,0,0,1,0,0,0,0
STBHUCCB_RS18610,1,0,0,0,0,0,0
STBHUCCB_RS18625,0,1,0,0,0,0,0
STBHUCCB_RS18635,0,0,0,0,1,0,0
STBHUCCB_RS18640,0,0,0,1,1,0,0
STBHUCCB_RS18645,1,0,0,0,0,0,1
STBHUCCB_RS18650,1,0,0,0,0,0,0
STBHUCCB_RS18655,1,0,0,0,0,0,0
STBHUCCB_RS18660,1,0,0,0,1,0,1
STBHUCCB_RS18670,0,1,0,0,1,0,0
STBHUCCB_RS18675,0,1,0,0,0,0,0
STBHUCCB_RS18680,0,0,0,0,1,0,0
STBHUCCB_RS18690,1,0,0,0,0,0,0
STBHUCCB_RS18695,0,0,0,1,0,0,1
STBHUCCB_RS18700,0,0,0,1,1,0,0
STBHUCCB_RS18705,0,0,0,1,0,0,0
STBHUCCB_RS18710,1,0,0,0,0,0,0
STBHUCCB_RS18715,0,0,0,0,1,0,0
STBHUCCB_RS18725,0,0,1,0,0,0,0
STBHUCCB_RS18745,0,0,0,0,0,1,0
STBHUCCB_RS18750,0,1,1,1,0,0,0
STBHUCCB_RS18755,0,1,0,0,0,1,0
STBHUCCB_RS18760,0,1,0,0,0,0,0
STBHUCCB_RS18765,0,0,0,0,0,1,0
STBHUCCB_RS18775,0,0,0,0,0,1,0
STBHUCCB_RS18780,0,0,0,0,1,1,0
STBHUCCB_RS18785,1,0,0,0,0,0,0
STBHUCCB_RS18795,1,0,0,0,0,0,0
STBHUCCB_RS18800,0,0,1,0,0,0,0
STBHUCCB_RS18810,0,0,1,0,0,0,0
STBHUCCB_RS18815,1,0,0,0,0,0,0
STBHUCCB_RS18820,1,0,0,0,0,1,0
STBHUCCB_RS18825,1,0,0,1,0,0,0
STBHUCCB_RS18830,0,0,0,0,1,1,0
STBHUCCB_RS18835,1,0,0,0,1,0,1
STBHUCCB_RS18840,0,0,0,1,0,1,0
STBHUCCB_RS18845,1,0,0,1,0,1,0
STBHUCCB_RS18855,0,0,0,1,1,0,0
STBHUCCB_RS18870,1,0,0,1,0,0,0
STBHUCCB_RS18875,1,0,0,0,0,0,0
STBHUCCB_RS18885,0,0,0,0,0,1,0
STBHUCCB_RS18890,0,0,0,0,0,0,1
STBHUCCB_RS18900,0,0,0,0,0,0,1
STBHUCCB_RS18905,0,0,0,0,0,0,1
STBHUCCB_RS18915,0,1,1,0,0,0,0
STBHUCCB_RS18930,0,0,0,1,1,0,0
STBHUCCB_RS18935,0,0,0,0,1,0,0
STBHUCCB_RS18940,0,0,0,0,0,0,1
STBHUCCB_RS18945,0,1,0,0,0,0,1
STBHUCCB_RS18950,0,1,0,0,0,0,1
STBHUCCB_RS18955,1,1,0,1,0,0,0
STBHUCCB_RS18960,1,0,0,1,0,1,0
STBHUCCB_RS18965,0,0,0,0,0,1,0
STBHUCCB_RS18970,1,0,0,0,0,1,0
STBHUCCB_RS18975,1,1,0,1,0,0,0
STBHUCCB_RS18980,0,0,0,1,1,0,0
STBHUCCB_RS18985,0,1,0,0,0,0,0
STBHUCCB_RS19005,0,0,1,0,0,0,0
STBHUCCB_RS19010,0,0,0,0,0,1,1
STBHUCCB_RS19020,0,0,0,1,0,0,1
STBHUCCB_RS19025,1,0,1,0,0,0,0
STBHUCCB_RS19035,0,0,1,0,0,0,0
STBHUCCB_RS19040,0,0,0,0,1,1,0
STBHUCCB_RS19065,0,0,0,1,0,0,0
STBHUCCB_RS19070,1,0,0,1,0,0,0
STBHUCCB_RS19075,1,0,0,1,0,1,0
STBHUCCB_RS19080,0,0,0,1,0,0,0
STBHUCCB_RS19085,0,1,0,0,0,0,0
STBHUCCB_RS19095,0,0,1,0,0,0,0
STBHUCCB_RS19115,0,0,0,0,0,1,0
STBHUCCB_RS19125,0,0,0,1,0,0,0
STBHUCCB_RS19135,0,1,0,0,0,0,1
STBHUCCB_RS19150,0,0,1,0,0,0,0
STBHUCCB_RS19165,0,0,0,0,1,0,0
STBHUCCB_RS19170,0,0,0,0,0,1,0
STBHUCCB_RS19175,0,0,0,0,0,1,0
STBHUCCB_RS19180,0,0,0,1,0,0,0
STBHUCCB_RS19190,0,1,0,0,1,0,0
STBHUCCB_RS19195,0,1,0,0,1,0,0
STBHUCCB_RS19200,0,0,0,1,1,0,0
STBHUCCB_RS19205,0,0,0,0,0,0,1
STBHUCCB_RS19210,0,0,1,1,0,0,0
STBHUCCB_RS19215,0,0,0,0,0,0,1
STBHUCCB_RS19220,1,0,0,0,0,0,0
STBHUCCB_RS19230,0,1,1,0,0,0,0
STBHUCCB_RS19235,0,0,1,0,0,0,0
STBHUCCB_RS19240,0,0,1,0,1,0,0
STBHUCCB_RS19255,0,0,0,1,0,0,1
STBHUCCB_RS19265,0,1,0,0,1,0,0
STBHUCCB_RS19270,0,0,0,0,1,0,0
STBHUCCB_RS19275,0,0,0,0,1,0,0
STBHUCCB_RS19280,1,0,0,0,0,0,0
STBHUCCB_RS19285,0,0,0,0,1,0,0
STBHUCCB_RS19310,0,0,1,0,0,0,0
STBHUCCB_RS19315,1,0,0,0,0,1,0
STBHUCCB_RS19320,0,0,1,0,0,0,0
STBHUCCB_RS19325,0,1,0,0,0,0,0
STBHUCCB_RS19330,0,1,0,0,0,0,0
STBHUCCB_RS19335,0,1,0,0,0,0,0
STBHUCCB_RS19340,0,1,0,0,0,0,0
STBHUCCB_RS19345,1,1,1,0,0,0,0
STBHUCCB_RS19350,0,1,0,0,0,0,0
STBHUCCB_RS19355,0,1,0,0,0,0,1
STBHUCCB_RS19365,1,0,0,1,1,1,0
STBHUCCB_RS19370,0,0,0,1,0,0,0
STBHUCCB_RS19375,0,0,0,0,0,0,1
STBHUCCB_RS19380,0,0,0,0,0,0,1
STBHUCCB_RS19385,1,0,0,0,0,0,0
STBHUCCB_RS19395,0,0,0,1,0,1,0
STBHUCCB_RS19420,0,0,1,0,0,0,1
STBHUCCB_RS19425,1,0,0,0,0,0,0
STBHUCCB_RS19430,0,0,0,0,0,1,0
STBHUCCB_RS19445,0,0,0,1,0,0,0
STBHUCCB_RS19450,0,0,0,1,0,0,0
STBHUCCB_RS19460,1,0,0,1,0,0,0
STBHUCCB_RS19465,1,0,0,1,0,0,0
STBHUCCB_RS19470,0,0,0,0,0,1,0
STBHUCCB_RS19480,0,1,1,0,0,1,0
STBHUCCB_RS19485,0,0,1,0,0,0,0
STBHUCCB_RS19495,0,0,0,1,0,0,0
STBHUCCB_RS19505,0,0,0,1,1,0,0
STBHUCCB_RS19510,0,1,0,0,0,0,1
STBHUCCB_RS19515,0,0,0,0,0,1,0
STBHUCCB_RS19520,0,0,0,0,0,1,0
STBHUCCB_RS19530,0,0,0,1,0,0,0
STBHUCCB_RS19545,1,0,0,0,0,0,0
STBHUCCB_RS19550,1,0,0,0,0,0,0
STBHUCCB_RS19555,0,0,0,1,0,0,1
STBHUCCB_RS19560,0,0,0,1,1,1,0
STBHUCCB_RS19565,0,0,1,0,0,1,0
STBHUCCB_RS19570,1,0,0,0,0,0,0
STBHUCCB_RS19575,0,0,0,1,0,0,0
STBHUCCB_RS19580,0,1,1,0,0,0,0
STBHUCCB_RS19585,1,0,0,0,0,0,0
STBHUCCB_RS19590,0,0,1,0,0,0,0
STBHUCCB_RS19595,0,0,1,0,0,0,0
STBHUCCB_RS19600,0,0,0,1,0,1,0
STBHUCCB_RS19605,0,0,1,0,0,1,0
STBHUCCB_RS19625,0,0,0,0,1,0,0
STBHUCCB_RS19635,0,0,0,1,0,0,0
STBHUCCB_RS19640,1,0,0,0,0,1,1
STBHUCCB_RS19655,0,0,0,1,0,0,0
STBHUCCB_RS19660,0,0,0,0,0,1,0
STBHUCCB_RS19670,0,0,0,1,0,0,0
STBHUCCB_RS19680,0,0,0,1,1,0,1
STBHUCCB_RS19700,0,0,1,1,1,1,0
STBHUCCB_RS19705,0,1,0,0,0,0,0
STBHUCCB_RS19715,0,0,0,0,0,0,1
STBHUCCB_RS19720,0,0,0,0,1,0,0
STBHUCCB_RS19725,0,0,0,0,1,1,0
STBHUCCB_RS19730,0,0,0,0,1,0,0
STBHUCCB_RS19735,0,0,0,1,0,0,0
STBHUCCB_RS19740,1,0,0,0,1,0,0
STBHUCCB_RS19755,1,0,0,0,0,0,0
STBHUCCB_RS19765,0,0,1,0,1,0,0
STBHUCCB_RS19770,1,0,0,0,0,1,0
STBHUCCB_RS19775,0,0,0,1,0,0,0
STBHUCCB_RS19790,0,0,0,1,0,0,0
STBHUCCB_RS19800,1,0,0,0,0,1,0
STBHUCCB_RS19810,1,0,0,0,1,0,0
STBHUCCB_RS19815,0,0,0,0,0,0,1
STBHUCCB_RS19820,0,0,0,0,0,0,1
STBHUCCB_RS19830,0,0,0,1,1,0,0
STBHUCCB_RS19835,0,0,1,0,0,0,0
STBHUCCB_RS19840,1,0,0,0,0,0,0
STBHUCCB_RS19855,0,1,1,0,0,1,0
STBHUCCB_RS19860,0,0,0,1,0,0,0
STBHUCCB_RS19875,1,0,0,0,0,0,0
STBHUCCB_RS19880,0,0,1,0,0,0,0
STBHUCCB_RS19885,0,0,0,0,0,1,0
STBHUCCB_RS19890,0,0,1,1,0,0,0
STBHUCCB_RS19900,1,0,0,0,0,0,0
STBHUCCB_RS19905,1,0,0,0,0,0,0
STBHUCCB_RS19920,0,0,1,0,0,0,0
STBHUCCB_RS19925,1,0,0,0,0,0,0
STBHUCCB_RS19935,0,0,1,0,0,0,0
STBHUCCB_RS19960,1,0,0,0,0,0,0
STBHUCCB_RS19970,1,0,0,0,0,0,0
STBHUCCB_RS19975,1,0,0,0,0,0,0
STBHUCCB_RS19985,0,1,0,0,0,0,0
STBHUCCB_RS19990,1,0,0,0,0,0,1
STBHUCCB_RS20005,0,1,1,0,0,0,0
STBHUCCB_RS20040,0,0,0,1,0,1,0
STBHUCCB_RS20045,0,0,0,0,0,1,0
STBHUCCB_RS20050,0,0,0,0,0,1,0
STBHUCCB_RS20055,0,0,0,0,0,1,1
STBHUCCB_RS20060,1,0,1,0,1,1,0
STBHUCCB_RS20065,0,0,0,0,0,1,1
STBHUCCB_RS20070,0,0,0,0,1,1,0
STBHUCCB_RS20075,1,0,0,0,1,1,1
STBHUCCB_RS20080,0,0,0,1,0,0,0
STBHUCCB_RS20085,0,0,1,0,0,0,0
STBHUCCB_RS20090,0,0,1,0,0,0,0
STBHUCCB_RS20100,0,0,0,1,0,0,0
STBHUCCB_RS20105,0,0,1,0,0,0,0
STBHUCCB_RS20120,0,0,0,0,1,1,0
STBHUCCB_RS20125,0,0,1,0,0,0,0
STBHUCCB_RS20130,0,0,1,0,0,0,0
STBHUCCB_RS20135,0,0,0,1,1,0,0
STBHUCCB_RS20140,0,0,0,0,1,1,1
STBHUCCB_RS20145,0,0,0,0,0,0,1
STBHUCCB_RS20150,1,0,0,1,0,0,0
STBHUCCB_RS20160,0,1,0,1,0,0,0
STBHUCCB_RS20165,0,0,0,0,0,1,0
STBHUCCB_RS20180,0,0,0,1,0,1,0
STBHUCCB_RS20185,0,0,1,0,0,0,0
STBHUCCB_RS20190,0,0,1,0,0,0,0
STBHUCCB_RS20205,0,0,0,1,0,0,0
STBHUCCB_RS20210,0,1,1,0,0,0,0
STBHUCCB_RS20235,0,0,0,0,1,0,0
STBHUCCB_RS20250,0,0,0,0,1,0,0
STBHUCCB_RS20255,0,0,0,1,0,0,0
STBHUCCB_RS20265,0,0,0,0,1,0,0
STBHUCCB_RS20270,0,0,0,0,0,1,0
STBHUCCB_RS20275,0,0,1,0,0,1,1
STBHUCCB_RS20280,0,0,1,0,0,1,1
STBHUCCB_RS20285,1,0,0,0,1,0,1
STBHUCCB_RS20295,0,1,0,0,1,1,0
STBHUCCB_RS20300,0,0,0,1,0,0,0
STBHUCCB_RS20305,0,0,0,0,1,0,0
STBHUCCB_RS20315,1,0,0,0,0,0,0
STBHUCCB_RS20320,0,0,0,0,1,1,0
STBHUCCB_RS20325,0,0,0,1,1,1,1
STBHUCCB_RS20330,0,0,0,0,0,1,0
STBHUCCB_RS20335,0,1,0,0,0,0,0
